"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_J58T60",3.152,0.027,0.072,0,0.38,0,1.366,0.14,25.129,2.051,0.567,8.635,10.451,11.884,13.224,4.221,2.138,1.283,0.352,4.816,9.84,2.369,3.369,0.946,0.028,4.439,6.501,6.739,6.175,17.491,101.498,10.334,1.878,15.101,1.441,1.924,30.111,441.219,74.322,134.389,47.772,32.474,605.308,31.78,94.253,107.156,30.044,83.249,17.063,0,924.092,14.617,188.531,489.957,7.239,29.793,8.196,2697.352,-1358.401,5010.479
"TTL_J61",16.859,0.249,0.979,0,4.191,0,11.188,0.82,32.54,7.838,2.882,14.673,49.489,20.658,27.822,14.297,9.475,4.294,1.552,27.392,33.002,7.333,19.946,3.918,0.094,12.062,24.548,40.273,35.142,140.494,417.438,81.698,14,58.694,12.616,20.111,107.497,97.338,1273.872,534.525,372.983,202.51,441.481,165.787,731.875,160.656,183.537,109.824,86.693,0,5272.151,0.201,0.386,23.242,7.209,110.973,241.44,1663.178,-1489.589,11466.336
"TTL_J62_63",23.28,0.288,0.882,0,7.347,0,24.88,1.789,136.567,15.86,4.598,35.233,141.807,92.721,98.368,37.337,27.729,14.588,3.782,73.166,980.352,56.648,73.123,11.765,0.614,51.797,69.492,155.514,114.31,339.472,832.151,121.511,39.4,221.963,27.502,35.3,121.062,195.836,434.338,6433.358,905.666,267.157,1304.951,376.973,1151.197,387.542,290.579,193.22,118.301,0,527.062,271.51,420.471,15387.12,177.521,8.862,7.649,33841.812,-6720.1,59973.221
"TTL_K",391.367,2.13,8.903,0,37.926,0,88.149,11.776,470.136,62.525,21.094,132.895,871.396,325.808,170.86,157.503,116.655,70.006,21.063,233.283,192.784,66.608,125.556,21.407,0.967,108.097,168.224,496.625,306.399,1016.295,2191.935,622.57,134.02,705.271,65.227,42.405,353.648,114.56,232.338,807.228,11692.265,5290.039,1585.212,676.018,1646.491,434.24,356.944,329.87,204.288,0,12044.968,0.314,150.411,213.373,2.739,106.612,153.822,4208.313,-6849.84,43211.717
"TTL_L",52.275,0.992,1.808,0,16.37,0,57.486,3.961,287.36,62.571,13.634,91.903,279.801,124.547,104.998,93.174,59.063,30.467,9.783,210.549,135.156,37.881,72.309,15.575,1.103,60.936,175.275,165.574,145.693,990.336,5023.119,402.242,71.451,273.529,128.502,77.605,1760.343,269.122,468.499,1862.988,1381.208,3324.044,2235.242,827.735,1867.458,1116.409,1053.757,769.224,555.811,0,68030.258,0.033,0.067,2.914,2.66,462.391,937.049,888.419,-1072.682,96019.979
"TTL_M",340.288,1.024,4.71,0,42.901,0,134.606,24.973,783.878,86.832,20.903,139.031,836.963,453.706,401.391,246.294,155.229,85.859,18.067,357.707,557.897,86.93,180.521,55.199,1.914,201.739,237.434,657.753,408.339,2623.417,3284.695,380.51,102.499,478.856,102.395,41.863,681.197,471.32,585.453,2241.633,2131.462,1939.034,8032.573,1244.618,3045.206,1018.535,864.531,714.355,385.213,0,1175.718,23.539,187.449,5183.462,27.498,49.459,56.145,20341.299,-7291.049,56644.974
"TTL_N",140.88,1.396,3.333,0,38.346,0,116.865,12.119,306.592,34.349,13.11,83.868,370.509,183.829,166.943,113.039,85.623,32.16,8.64,168.522,140.261,44.047,100.18,26.725,0.858,98.563,122.904,313.297,355.523,1041.768,1614.455,488.376,163.153,811.844,96.798,65.888,380.742,232.476,365.413,1538.984,872.361,1105.319,1820.725,1444.913,2111.185,957.178,650.399,534.82,195.163,0,2488.893,20.875,415.148,575.809,3.63,88.15,44.689,1726.427,-2025.068,22912.993
"TTL_O",27.802,0.204,0.389,0,1.922,0,8.278,1.464,39.83,4.972,2.403,10.891,43.231,23.731,22.362,12.693,7.723,4.47,1.815,27.551,12.515,5.374,10.707,2.72,0.106,11.295,14.133,54.151,49.686,217.245,163.996,85.232,11.87,43.812,7.846,4.639,35.055,14.015,31.398,78.055,87.097,156.37,214.616,50.316,549.228,76.612,58.468,51.808,20.643,0,695.531,1.711,51644.837,123.842,1.31,17.422,1.381,184.01,-177.56,54853.222
"TTL_P",6.427,0.084,0.203,0,0.877,0,4.128,0.256,11.05,1.78,0.462,2.323,32.685,7.765,12.673,3.539,3.239,2.743,0.964,8.841,10.633,3.213,5.541,0.717,0.061,7.976,6.557,15.822,16.688,30.768,57.16,18.275,5.434,50.047,3.722,1.662,11.647,9.567,33.241,147.794,89.443,30.243,171.659,50.029,420.026,790.141,70.776,33.188,14.612,0,8423.766,1193.999,25875.792,193.92,0.629,393.646,30.318,0.592,-645.246,37674.101
"TTL_Q",10.544,0.182,0.563,0,0.976,0,1.504,0.293,27.986,2.686,0.699,5.545,21.044,13.476,17.687,11.925,10.717,1.992,0.884,23.621,13.559,3.893,6.201,1.378,0.089,4.897,10.672,14.602,23.11,56.597,107.311,38.587,2.083,18.324,2.457,3.75,39.094,12.037,9.458,61.712,68.189,24.39,124.952,31.327,714.821,158.419,4920.516,39.735,33.865,0,9412.787,3915.972,25668.445,12.893,1.319,99.481,116.998,17.789,-138.533,45805.505
"TTL_R",3.41,0.099,0.208,0,0.32,0,2.291,0.099,19.378,2.307,0.456,4.649,10.816,8.158,3.785,5.223,3.328,1.037,0.434,9.019,6.181,1.476,3.853,0.873,0.071,3.633,10.163,8.636,15.649,33.111,111.775,14.796,5.178,13.918,2.14,1.983,78.657,258.847,16.243,51.198,41.041,37.813,224.033,49.867,289.523,145.126,41.337,1931.408,107.702,0,5746.984,1225.055,1873.822,285.879,0.63,213.353,238.15,454.243,-270.062,13349.303
"TTL_S",12.513,0.263,2.313,0,3.916,0,17.235,1.445,49.112,9.762,2.226,9.273,36.666,17.606,11.607,11.383,14.458,6.822,1.111,29.331,25.437,3.68,6.433,1.61,0.071,7.126,19.324,17.782,67.733,82.557,246.458,56.043,16.297,70.628,7.97,7.717,179.916,39.183,68.795,269.033,251.362,118.647,325.393,146.818,333.659,176.489,405.3,109.36,557.527,0,5770.547,926.908,172.811,6.908,0.83,114.384,95.643,11.321,-151.869,10802.874
"TTL_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260.811,0,0,0,0,0,0,0,0,1260.811
"IMP_OTHER",-1.701,0.072,0.63,0,0.726,0,4.491,0.285,-22.925,10.209,0.894,7.525,131.452,33.701,14.281,18.445,6.281,3.727,0.708,10.326,42.563,6.513,10.275,5.265,0.077,7.074,24.072,16.464,9.529,63.643,45.579,48.353,13.808,79.607,2.624,1.706,3.324,3.504,7.541,20.356,10.802,10.011,26.737,13.145,38.093,17.578,38.038,9.8,8.715,0,435.858,0.27,3.194,267.529,83.58,397.19,0,0,0,1991.545
"TXS_INT_FNL",-38.3,1.458,14.679,0,14.816,0,95.217,6.469,-930.511,46.273,13.411,76.378,176.606,115.957,94.634,113.031,91.254,72.271,10.483,131.964,172.313,52.543,108.607,35.225,0.986,77.744,131.774,57.891,202.886,932.545,1023.035,1128.353,44.363,218.884,44.672,36.765,422.743,106.065,144.257,488.275,352.155,397.294,684.805,364.508,1069.282,396.007,539.721,218.634,160.703,0,21431.724,209.638,1963.544,13868.317,1226.732,0,439.243,969.95,0,49828.273
"TTL_INT_FNL",8885.088,31.344,149.577,0,373.56,0,2028.299,127.49,18769.978,2455.032,451.755,3291.497,15983.182,8767.246,5252.484,5202.155,3472.356,2366.176,468.297,8757.819,19244.976,2276.955,4785.158,1115.432,43.496,3827.997,4643.877,5513.271,5543.071,32962.8,28462.495,9940.271,4264.382,14283.714,1236.791,1018.312,11335.879,3372.008,5724.242,19933.534,20333.112,16819.899,24122.954,8807.578,23809.473,9998.958,17488.239,7141.207,4429.623,0,244412.321,7833.126,109697.391,132493.632,9950.954,5819.156,5040.714,153851.818,-141983.187,926428.967
"VALU",7117.484,38.245,84.568,0,618.429,0,2491.508,256.507,7890.736,1034.247,333.75,1809.082,3110.937,3133.625,2545.723,2632.465,1189.068,681.205,275.936,4767.696,23249.328,862.027,3165.998,429.397,24.852,2236.179,3063.127,3294.276,4138.658,28794.476,45075.153,7121.888,4539.906,3523.106,1109.946,892.161,6759.636,1638.471,5742.094,40039.693,22878.61,79192.22,32522.025,14105.417,31043.76,27675.149,28317.273,6208.098,6373.252,1260.811,0,0,0,0,0,0,0,0,0,475288.196
"LABR",2547.552,17.563,26.233,0,68.086,0,925.386,121.808,3982.351,461.447,126.561,980.366,727.917,1136.896,786.084,1287.529,528.457,228.225,148.239,2758.381,8753.143,579.419,1853.006,322.324,16.461,924.382,1840.546,711.397,2782.546,14911.834,23545.116,4372.62,266.999,1978.345,498.861,708.907,4809.54,1067.284,1344.537,22377.334,8701.247,1997.78,19146.125,9124.419,22272.233,22156.903,22357.717,3354.565,4662.477,1260.508,0,0,0,0,0,0,0,0,0,225557.657
"OTXS",32.033,0.009,0.23,0,14.624,0,33.901,0.062,365.526,45.117,10.055,92.363,0.746,95.426,0.611,127.857,14.434,14.504,17.651,358.822,467.438,57.927,0.76,14.419,0.006,55.102,105.447,0.79,63.23,2137.772,1665.498,99.369,427.884,83.182,0.282,6.683,198.604,86.939,143.839,815.941,677.466,1165.028,532.664,18.013,1522.079,358.893,475.51,453.655,571.055,0.302,0,0,0,0,0,0,0,0,0,13429.747
"CFC",849.453,4.174,15.637,0,166.446,0,733.294,20.379,1194.816,135.432,46.345,284.394,436.427,552.13,390.687,467.805,206.35,100.69,36.992,595.692,4799.089,106.851,396.77,92.654,0.804,392.245,305.218,914.086,1240.831,2092.166,3740.569,1309.813,1132.989,0,226.247,51.716,540.762,304.158,2097.753,5394.577,1586.042,26771.996,3265.518,1830.157,7249.447,3071.7,1889.46,959.897,406.448,0,0,0,0,0,0,0,0,0,0,78407.109
"NOPS",3688.445,16.5,42.467,0,369.272,0,798.926,114.258,2348.044,392.252,150.789,451.959,1945.848,1349.173,1368.341,749.274,439.827,337.787,73.053,1054.801,9229.658,117.83,915.462,0,7.581,864.45,811.916,1668.002,52.052,9652.705,16123.969,1340.086,2712.034,1461.579,384.555,124.856,1210.729,180.09,2155.965,11451.84,11913.855,49257.416,9577.718,3132.828,0,2087.654,3594.586,1439.98,733.273,0,0,0,0,0,0,0,0,0,0,157893.684
"OUTPUT",16002.572,69.589,234.145,0,991.989,0,4519.807,383.997,26660.714,3489.279,785.505,5100.578,19094.12,11900.871,7798.207,7834.62,4661.424,3047.381,744.232,13525.515,42494.304,3138.982,7951.155,1544.829,68.348,6064.176,7707.004,8807.547,9681.729,61757.276,73537.648,17062.159,8804.288,17806.82,2346.737,1910.473,18095.515,5010.479,11466.337,59973.227,43211.722,96012.119,56644.979,22912.995,54853.233,37674.107,45805.512,13349.305,10802.875,1260.811,0,0,0,0,0,0,0,0,0,874601.237
