"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_J58T60",3.274,0.159,0.536,0.017,12.012,0.023,0.749,1.376,2.482,1.942,0.033,0.648,1.82,1.325,1.017,0.288,0.069,0.095,0.032,0.319,2.031,1.507,1.76,2.887,0.091,0.135,0.886,4.29,0.807,3.903,33.783,1.844,0.368,2.58,1.321,0.618,6.726,289.365,40.082,10.025,13.231,5.303,54.439,6.016,20.399,34.341,5.702,7.577,7.522,0,1097.353,2.72,42.738,47.019,0.1,2.427,0.025,2.026,-119.277,1662.887
"TTL_J61",6.533,0.425,1.666,0.116,52.375,0.036,2.537,3.139,2.813,3.406,0.06,0.609,4.004,1.344,1.413,0.525,0.174,0.159,0.054,0.755,4.163,1.924,4.915,6.935,0.128,0.138,1.349,9.665,1.504,11.752,58.348,5.08,0.968,4.152,3.91,2.052,8.888,19.403,194.856,12.586,37.632,10.53,15.014,10.709,48.741,13.559,12.167,3.096,8.899,0,1643.261,0.05,2.491,9.123,0.14,9.085,0.104,6.839,-49.754,2216.542
"TTL_J62_63",5.531,0.417,1.341,0.205,101.415,0.093,4.564,6.365,5.664,7.271,0.099,2.053,11.217,4.952,5.352,1.364,0.308,0.448,0.136,2.058,14.408,6.916,11.064,12.413,0.455,0.494,3.424,45.631,6.302,22.699,136.459,8.594,2.796,15.732,11.103,4.888,11.078,47.48,85.186,214.655,143.617,20.548,55.381,31.191,105.697,41.111,24.075,6.577,12.833,0,143.341,0.395,7.161,285.508,0.571,0.724,0.002,12.276,-362.302,1351.335
"TTL_K",33.067,1.41,5.294,0.322,260.761,0.282,7.04,23.445,8.012,11.639,0.186,3.031,29.81,7.419,4.525,2.672,0.55,0.836,0.322,3.105,11.502,8.29,15.07,17.765,0.608,0.588,4.644,59.795,6.698,34.539,154.491,19.724,4.549,22.643,11.121,2.3,14.888,12.919,20.635,9.647,346.651,104.306,28.382,24.778,58.727,19.788,12.813,5.206,13.357,0,2860.683,1.381,16.822,6.212,0,8.733,0.082,24.941,-517.404,3851.601
"TTL_L",3.12,0.472,0.793,0.135,84.377,0.069,3.362,5.808,3.178,10.823,0.089,1.299,12.298,2.304,2.058,1.149,0.18,0.281,0.113,2.163,6.554,3.828,6.787,10.732,0.553,0.271,3.768,16.337,2.053,25.292,270.25,9.865,1.894,7.234,16.187,3.227,47.989,22.67,32.654,18.207,61.323,69.214,33.341,22.45,51.687,38.801,26.165,8.893,22.731,0,4701.788,3.514,8.226,45.565,-0.25,37.904,0.25,322.846,-216.532,5878.337
"TTL_M",40.465,1.104,3.887,0.886,556.361,0.575,19.316,107.201,20.26,23.147,0.248,4.407,45.4,15.642,14.695,5.381,0.98,1.532,0.415,6.996,44.584,17.828,33.665,71.449,1.991,1.866,8.954,118.448,15.854,203.88,315.466,18.009,5.01,22.425,22.65,2.799,30.993,69.47,73.767,41.837,164.671,88.993,221.129,53.489,209.096,65.837,42.015,14.338,30.515,0,625.357,6.004,80.348,323.423,0.411,4.053,0.035,35.162,-1681.53,2273.188
"TTL_N",18.002,1.186,2.683,0.429,332.164,0.365,12.538,33.027,8.613,9.289,0.153,2.558,16.239,6.184,6.039,2.685,0.515,0.55,0.183,3.279,13.151,8.167,17.491,28.241,0.845,0.841,4.761,49.028,9.304,47.503,154.256,19.11,7.88,36.145,21.052,4.952,20.046,34.153,44.301,24.89,69.73,39.072,45.449,60.549,92.379,53.187,28.857,9.934,14.033,0,807.503,0.476,21.485,9.43,0.08,7.22,0.058,22.913,-550.763,1734.396
"TTL_O",37.348,1.149,4.658,0.856,329.28,0.637,19.161,13.581,11.752,17.53,0.315,7.666,54.326,18.866,5.439,5.28,1.333,3.691,1.011,5.607,12.016,8.16,15.356,30.765,0.775,0.74,4.806,391.266,25.445,31.386,118.787,24.022,1.74,6.251,10.157,2.273,31.535,13.715,26.91,6.717,37.185,37.092,18.661,12.12,130.051,58.932,29.11,8.573,18.598,0,2763.412,28.899,4221.638,5.796,0.01,1.417,0.023,3.874,-24.525,8653.173
"TTL_P",4.418,0.287,0.467,0.064,16.688,0.04,1.138,3.262,1.463,2.2,0.044,0.484,2.769,1.067,1.248,0.405,0.061,0.111,0.061,0.765,1.451,1.479,2.642,4.882,0.141,0.138,0.85,13.335,2.344,10.384,24.401,5.905,0.829,3.429,2.498,0.551,2.754,3.37,7.052,2.701,14.056,9.38,7.087,3.987,47.5,25.995,4.999,1.798,2.818,0,2883.282,86.256,3357.078,4.94,0,32.209,0.075,0.155,-43.297,6566.495
"TTL_Q",2.71,0.101,0.468,0.009,2.26,0.004,0.203,0.254,1.206,0.279,0.01,0.044,0.557,0.192,0.134,0.058,0.019,0.019,0.004,0.064,0.179,0.143,0.771,0.533,0.019,0.011,0.082,0.522,0.079,0.813,1.888,0.411,0.148,0.753,0.347,0.039,0.76,0.232,0.214,0.166,0.465,0.232,0.315,0.226,1.414,0.591,7.974,0.075,0.211,0,1406.717,32.643,604.318,3.52,0.63,8.148,0.068,1.205,-11.981,2073.477
"TTL_R",0.461,0.021,0.082,0.002,1.028,0.002,0.057,0.116,0.236,0.122,0.002,0.036,0.148,0.063,0.037,0.023,0.004,0.02,0.006,0.031,0.089,0.053,0.132,0.181,0.008,0.005,0.05,0.294,0.204,0.407,1.633,0.106,0.034,0.133,0.099,0.024,0.476,1.887,0.292,0.18,0.491,0.354,0.512,0.283,1.243,0.732,0.243,2.073,0.871,0,386.798,13.107,23.071,1.609,0.01,17.498,0.149,2.173,-80.906,379.095
"TTL_S",1.799,0.082,0.429,0.008,2.47,0.008,0.588,0.37,0.758,0.637,0.012,0.081,0.742,0.312,0.155,0.083,0.05,0.042,0.01,0.142,0.436,0.198,0.532,0.643,0.027,0.018,0.172,1.198,0.232,2.103,5.182,0.571,0.166,0.599,0.485,0.068,1.715,1.198,0.686,0.528,3.291,1.023,1.491,1.064,2.277,1.606,2.246,0.572,6.684,0,860.427,129.576,8.593,3.422,0.01,9.373,0.093,1.564,-12.847,1046
"TTL_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_OTHER",-0.429,0.112,0.859,0.033,10.781,0.027,0.827,1.4,-0.628,0.814,0.011,0.197,9.667,1.438,0.242,0.259,0.05,0.133,0.017,0.259,0.804,0.665,1.875,3.453,0.063,0.059,0.327,4.215,0.324,3.594,5.368,3.976,1.564,7.526,0.905,0.196,0.107,0.548,0.566,0.487,1.149,0.411,1.011,0.79,2.489,0.746,0.746,0.133,0.417,0,110.418,0.009,0.444,8.964,2.497,32.622,0,0,0,225.538
"TXS_INT_FNL",-0.71,-0.306,-2.497,-0.059,-14.452,-0.056,-0.439,-2.202,1.525,2.507,-0.009,0.439,-30.471,-2.22,0.138,0.388,0.15,-0.18,-0.016,-0.057,0.229,-0.003,1.8,0.606,0.035,0.01,0.11,-11.571,-1.555,2.303,-8.696,-12.554,-3.335,-21.516,-1.594,-0.411,0.702,-0.048,-0.476,-0.193,-1.026,-0.376,-0.547,-1.092,-4.763,-1.667,-0.695,-0.193,-0.67,0,33.956,0.004,0.067,11.673,3.37,0,0.015,-38.311,0,-104.94
"TTL_INT_FNL",5208.07,264.376,779.501,19.005,10409.089,15.907,2419.728,1353.466,2172.232,535.462,28.453,127.664,2738.994,759.891,154.072,140.689,238.894,135.908,27.685,141.174,402.4,253.272,640.037,909.954,26.123,19.009,168.654,2961.688,245.818,6209.028,3373.342,603.42,450.624,1144.637,429.997,116.263,1306.984,673.561,714.698,408.313,1168.579,996.789,689.813,496.779,1787.26,743.366,509.395,128.077,307.192,0,60178.82,310.944,8708.59,10782.775,380.025,476.762,4.157,48594.112,-15905.595,169085.921
"VALU",7390.971,591.961,1262.705,37.285,32661.411,40.613,8054.114,4775.73,1417.063,680.862,24.592,96.61,1146.872,499.276,226.249,119.033,209.511,69.913,18.295,139.824,466.134,196.588,622.346,550.405,21.579,12.979,198.879,3459.577,429.369,6627.111,7552.906,840.87,408.102,511.148,628.662,339.947,2017.748,989.325,1501.843,943.021,2683.019,4881.217,1583.373,1237.616,6865.906,5823.125,1564.081,251.017,738.808,0,0,0,0,0,0,0,0,0,0,113409.591
"LABR",392.695,47.154,98.906,3.004,1841.855,3.771,962.19,841.988,126.175,45.375,3.694,12.444,52.459,59.227,30.561,6.971,8.943,11.38,3.478,31.264,80.763,46.343,143.109,113.725,6.37,1.971,11.6,206.622,26.702,295.906,43.865,171.313,54.707,112.269,94.448,4.036,123.408,195.176,129.103,262.762,358.571,53.065,111.719,277.907,2421.802,1954.46,82.718,47.789,110.016,0,0,0,0,0,0,0,0,0,0,12125.776
"OTXS",-860.223,15.122,0,0,0,0,357.936,0,0,0,0.277,15.323,0,19.382,1.079,0,0,0.03,0.095,2.595,0.288,10.066,25.116,18.485,0.581,0.721,52.955,0,78.028,686.602,511.501,8.076,0,48.297,12.928,0.495,14.813,0,7.595,0.905,0,69.826,495.101,46.088,0,70.047,604.523,11.905,103.899,0,0,0,0,0,0,0,0,0,0,2430.458
"CFC",654.44,47.962,177.724,11.467,6964.827,7.479,1836.33,282.503,155.659,65.586,2.574,11.194,122.276,66.777,26.531,15.292,26.807,7.864,1.78,12.552,73.517,16.886,57.528,92.203,0.515,1.727,14.553,752.373,85.825,352.386,458.173,110.388,81.39,0,96.578,13.605,112.633,124.768,437.073,93.991,138.824,1341.229,118.758,115.82,1244.812,428.636,73.343,28.143,32.396,0,0,0,0,0,0,0,0,0,0,16995.698
"NOPS",7204.059,481.723,986.074,22.815,23854.729,29.363,4897.658,3651.239,1135.229,569.901,18.046,57.649,972.137,353.89,168.078,96.77,173.76,50.639,12.941,93.413,311.566,123.293,396.593,325.991,14.113,8.56,119.77,2500.583,238.815,5292.217,6539.366,551.093,272.005,350.583,424.708,321.81,1766.894,669.381,928.072,585.363,2185.625,3417.097,857.795,797.801,3199.292,3369.982,803.497,163.181,492.498,0,0,0,0,0,0,0,0,0,0,81857.659
"OUTPUT",12599.041,856.337,2042.206,56.29,43070.501,56.52,10473.842,6129.196,3589.295,1216.324,53.045,224.274,3885.866,1259.167,380.321,259.722,448.405,205.821,45.98,280.998,868.533,449.86,1262.383,1460.359,47.701,31.988,367.533,6421.266,675.187,12836.139,10926.249,1444.289,858.726,1655.785,1058.658,456.21,3324.733,1662.886,2216.541,1351.334,3851.599,5878.006,2273.186,1734.394,8653.167,6566.49,2073.476,379.095,1046,0,0,0,0,0,0,0,0,0,0,168964.923
