"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_H49",1623.497,585.511,39.545,209.124,3055.738,660.552,431.28,275.578,3715.997,128.213,1389.394,1032.908,5239.774,1384.355,236.308,702.01,1167.61,1033.331,1426.47,896.269,260.106,245.371,792.687,1014.58,30.209,765.011,963.669,947.739,253.108,6454.89,8399.415,4944.923,39.032,127.003,2320.786,963.002,961.004,504.31,252.001,250.519,1181.156,773.126,973.466,1023.587,3251.379,980.41,1623.355,242.562,587.885,0,12790.671,2.7,59.261,4264.128,433.317,1728.771,1093.521,26503.961,-13695.095,99540.984
"TTL_H50",83.886,170.774,27.177,8.852,533.195,39.087,52.982,14.728,229.063,16.525,90.913,81.738,134.755,99.588,22.138,62.847,50.362,70.322,109.24,75.497,33.168,30.541,78.351,145.881,3.858,69.45,71.305,20.271,9.627,382.939,1701.79,435.217,684.881,12.017,1325.635,35.959,48.219,17.882,19.937,20.494,46.97,29.847,107.498,73.455,293.855,28.713,101.592,21.981,25.818,0,1339.437,0.053,2.879,472.765,48.15,388.339,95.672,1603.91,-8032.501,3769.523
"TTL_H51",115.359,33.51,3.71,4.749,205.379,23.478,11.852,11.471,205.201,13.826,73.968,59.869,50.619,75.518,25.799,58.157,36.598,33.587,57.96,57.122,30.809,27.348,80.336,146.676,3.466,63.355,82.464,14.761,14.467,456.628,546.175,145.062,7.277,203.415,303.132,92.484,81.251,40.371,41.253,63.278,381.444,103.933,183.907,143.534,546.304,79.69,172.007,36.69,69.72,0,3149.874,0.134,4.187,70.099,29.281,1143.617,4105.965,1019.218,-3570.299,11271.044
"TTL_H52",531.406,173.585,41.689,79.882,999.25,250.229,110.269,134.453,1341.92,49.112,416.147,408.897,1101.812,417.902,94.818,205.503,286.725,231.474,339.092,247.928,70.341,76.477,227.855,362.713,8.932,227.171,328.403,205.107,117.747,1669.53,8455.341,4467.293,348.246,1349.946,6618.131,386.135,321.018,149.293,196.026,210.123,458.001,310.261,513.203,539.716,1616.417,159.381,284.149,124.048,197.384,0,5034.571,1.492,13.257,1104.531,94.361,101.949,37.157,7866.796,-3374.304,48340.292
"TTL_H53",107.814,14.385,3.634,7.182,91.777,18.073,8.797,17.15,86.187,10.904,35.68,67.235,7.316,31.42,20.203,25.92,18.959,8.21,14.484,25.927,9.05,8.941,42.707,27.088,1.244,22.523,50.158,25.205,33.128,268.303,3108.271,176.269,3.052,16.498,292.897,3647.998,228.77,353.188,407.218,203.894,3445.543,539.199,683.732,434.299,2926.447,344.319,501.78,145.415,449.03,0,2161.576,0.026,0.835,76.736,16.518,39.92,1.535,1944.385,-3426.315,19832.637
"TTL_I",95.734,45.073,4.214,9.067,255.044,119.447,24.253,30.556,251.592,19.988,65.231,69.809,23.427,105.724,42.842,83.232,46.962,32.706,51.983,77.925,25.473,29.055,77.641,51.563,2.897,54.195,97.553,27.264,57.473,895.748,1805.538,469.001,15.936,115.41,307.213,71.05,537.218,232.686,170.445,388.804,1541.472,661.565,1037.115,792.142,3096.438,823.524,1427.445,396.479,620.631,0,49121.256,191.558,15.183,495.985,2.729,9657.036,7891.543,269.446,-9816.083,75112.436
"TTL_J58T60",78.791,16.038,2.767,4.83,150.677,39.438,11.374,20.461,361.051,19.718,61.646,161.768,22.202,124.514,60.218,60.58,40.291,30.25,56.923,55.543,35.985,36.961,68.854,58.62,3.443,91.831,119.814,27.303,43.912,493.275,2124.907,203.84,6.172,33.184,153.658,83.041,503.084,8539.004,1449.424,1641.646,2007.415,897.138,2962.01,723.708,2735.489,1845.281,760.478,912.934,784.308,0,8542.369,125.621,1537.808,4975.561,48.932,132.153,149.129,4999.883,-7798.195,43439.061
"TTL_J61",96.7,30.842,7.252,13.78,317.886,31.249,18.801,24.793,195.72,17.548,62.55,79.709,18.586,56.409,45.756,49.71,38.308,19.629,42.104,59.755,32.84,24.031,87.029,70.374,2.329,48,109.494,26.46,41.555,740.128,2034.246,307.185,8.077,29.702,231.605,130.886,428.315,435.998,4895.776,853.705,2608.667,1076.93,923.875,819.146,3458.742,428.142,803.841,257.897,471.656,0,34489.41,1.263,9.11,334.457,10.169,491.212,57.217,1810.452,-5002.858,54814.151
"TTL_J62_63",189.965,50.136,10.215,33.302,796.138,111.631,60.708,66,938.905,56.231,172.594,361.886,150.753,348.35,225.411,200.498,175.994,108.44,174.399,231.484,162.253,117.724,280.472,181.674,11.949,246.61,368.094,176.94,210.261,2345.709,6250.93,707.486,29.842,139.324,840.648,411.812,760.51,1637.581,2752.861,16305.262,12101.573,2739.884,4535.628,2944.859,9838.596,1716.985,2032.232,745.346,984.894,0,1570.124,4.628,83.028,20597.143,37.661,39.831,19.182,18978.303,-32025.301,85345.578
"TTL_K",2445.314,339.034,88.955,104.083,3820.916,620.705,188.987,457.329,2813.134,170.629,559.561,1000.604,368.689,904.922,356.899,657.234,563.07,329.028,702.864,632.983,251.779,267.935,717.555,564.675,29.154,549.523,912.559,405.908,465.719,6891.337,13718.31,3292.71,106.224,432.521,1709.428,416.015,1994.536,951.061,1511.597,2736.858,57594.08,27137.923,4778.099,3926.932,10687.19,1659.805,2308.15,1047.855,1862.114,0,98001.901,8.129,3.668,3669.261,61.371,470.387,107.234,17497.047,-18049.448,267822.043
"TTL_L",142.236,63.877,7.738,21.984,649.678,82.953,49.725,59.627,717.949,70.744,150.058,237.55,57.962,154.685,87.27,155.712,120.053,64.391,134.724,228.974,73.186,63.681,165.395,148.879,13.307,122.109,397.54,58.359,92.115,2594.498,14230.534,844.273,23.711,79.246,1316.4,278.958,3469.097,748.468,1070.365,1422.073,5468.873,9565.212,2802.353,2109.746,4894.435,1592.316,2418.212,929.059,1445.089,0,241541.854,1560.146,70.05,29064.108,0.76,2049.011,1112.987,419.656,-2265.583,335248.37
"TTL_M",1502.891,99.307,25.256,93.473,2829.714,487.094,185.455,668.69,2488.002,123.705,295.666,579.166,193.652,723.289,424.426,516.423,428.566,235.347,339.084,517.713,360.999,217.254,584.615,673.684,33.325,584.569,737.39,307.757,383.608,12923.577,11240.325,1088.614,41.22,162.138,1301.834,204.4,1641.326,1771.749,1796.201,2909.312,11280.698,8396.704,14174.169,4128.837,13508.76,2177.246,2762.348,1213.348,1755.634,0,4771.267,130.345,820.596,19381.51,41.076,219.496,29.294,22305.056,-12075.309,146741.894
"TTL_N",837.921,214.582,32.238,97.665,3709.184,603.441,241.56,443.284,1802.524,89.109,323.655,588.81,145.058,528.691,314.667,433.902,402.972,153.45,272.492,429.984,179.511,170.805,525.656,486.21,23.554,440.182,656.434,234.597,501.69,6752.918,9598.98,2208.779,115.497,480.896,2172.655,548.141,1839.13,1519.664,1965.956,2631.488,8171.76,7512.635,4904.202,8188.913,12483.916,3050.142,3496.006,1477.351,1491.715,0,6000.287,19.67,683.472,636.695,8.9,390.962,381.007,15881.487,-20876.27,98620.779
"TTL_O",295.736,105.369,8.639,19.397,321.946,99.353,39.734,46.891,504.063,23.654,206.475,324.876,100.311,153.973,60.661,97.221,127.403,310.569,456.467,132.388,27.293,32.272,97.23,96.737,4.759,89.815,127.136,87.673,752.536,1241.675,2078.895,563.428,18.878,68.422,458.785,82.967,492.403,372.601,289.575,574.415,1323.729,1593.421,729.593,594.164,4511.069,612.542,1075.724,383.077,387.592,0,10516.569,58.777,238066.378,1601.734,10.334,68.023,369.578,2031.791,-980.434,273946.282
"TTL_P",61.66,17.986,2.851,4.853,133.862,31.846,13.503,18.119,141.389,6.826,30.531,49.824,49.621,45.731,31.368,30.216,27.654,23.818,43.946,35.696,17.469,16.68,41.866,34.828,2.311,45.738,54.009,21.539,34.309,333.86,733.195,200.74,10.288,53.022,236.006,34.024,118.349,111.429,202.525,472.128,993.398,335.96,590.637,408.943,2393.75,2020.239,470.911,119.732,192.415,0,24161.119,4577.109,83975.372,3538.678,3.958,1728.167,5765.812,1650.15,-2025.496,134476.467
"TTL_Q",59.705,24.815,4.835,13.263,96.258,27.438,4.209,10.75,153.873,6.965,19.908,44.811,16.345,37.655,31.401,43.398,45.882,10.991,28.03,55.132,15.177,14.147,31.735,29.762,2.312,22.644,52.037,12.691,31.44,336.088,735.408,200.445,4.323,21.55,117.116,33.116,195.527,76.77,58.564,135.137,570.532,235.583,297.735,221.212,4475.238,487.786,25448.349,92.93,356.035,0,74888.233,2321.074,118301.99,160.397,4.739,439.016,249.758,234.53,-540.899,231105.891
"TTL_R",19.059,7.388,1.052,1.544,50.702,10.116,3.638,5.145,85.568,4.18,10.797,19.002,4.215,18.986,11.371,14.628,10.345,5.164,9.547,14.657,5.65,5.176,15.397,19.203,0.958,11.953,40.33,5.722,13.574,162.742,443.486,51.687,2.059,8.871,49.98,12.687,138.238,308.647,65.267,84.691,299.54,255.492,237.229,193.504,663.943,189.361,152.945,1128.138,449.155,0,13402.924,646.127,2791.403,572.11,30.041,948.334,2108.695,1071.6,-1625.368,25268.597
"TTL_S",119.669,34.489,10.781,9.937,190.01,61.692,23.184,26.064,261.851,19.19,72.259,68.415,74.177,67.403,25.659,43.395,48.922,32.017,44.707,68.489,20.279,14.386,47.416,45.019,2.397,37.78,82.032,23.642,52.388,510.897,1250.596,418.87,25.537,99.979,506.805,49.702,353.015,142.38,158.361,242.365,1489.704,422.324,550.4,456.064,975.432,306.157,763.929,213.051,1567.025,0,12293.371,20221.345,148.456,341.971,4.609,504.417,130.97,646.679,-661.407,45760.652
"TTL_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2224.41,0,0,0,0,0,0,0,0,2224.41
"IMP_OTHER",36.343,9.133,3.504,7.051,123.024,24.158,9.186,9.582,6.331,23.851,20.896,42.941,447.435,113.669,21.71,65.369,35.579,43.858,61.821,38.983,36.069,24.036,65.499,412.088,2.772,73.036,68.303,80.978,10.593,316.108,304.191,159.761,5.382,23.21,30.879,7.721,36.592,15.863,26.415,37.662,52.915,34.05,48.819,49.442,148.033,30.912,126.684,13.664,27.316,0,2414.769,0.207,5.473,547.478,270.477,1768.322,0,0,0,8420.14
"TXS_INT_FNL",902.009,186.266,94.118,70.652,739.592,400.383,154.678,132.989,574.593,106.607,284.552,402.928,49.524,383.061,96.574,440.867,418.947,322.629,322.056,185.05,77.829,96.441,325.282,1290.842,15.737,282.215,489.39,25.549,188.271,3772.914,3267.167,3961.28,14.898,48.255,582.764,174.064,1402.064,198.942,192.858,230.286,1394.954,775.914,599.696,753.715,2932.663,508.687,773.656,192.703,417.768,0,73923.298,419.127,-214.867,25033.814,1968.199,0,1759.358,5473.059,0,139616.867
"TTL_INT_FNL",49728.301,9704.418,1399.299,2073.138,51618.257,11242.195,4566.686,6430.792,95221.415,4224.45,28128.015,22341.251,50590.839,31197.679,7549.101,20638.129,15280.778,20543.545,43150.889,24169.198,7855.301,7300.307,23451.268,48299.703,1216.652,25979.315,24754.342,11512.234,8081.68,193200.007,139702.055,49470.918,2335.598,7813.304,26655.473,8924.778,43847.431,22668.825,21697.033,35760.852,122342.847,86588.103,53121.145,40258.258,126828.271,28121.226,76195.244,13136.758,20980.978,0,1104287.699,30476.673,447310.398,513622.353,37920.603,25786.235,28033.077,658357.02,-675867.958,3947824.383
"VALU",23804.676,8153.055,2485.356,4042.528,91017.229,22186.305,9346.434,12090.185,35133.274,2582.338,18286.574,10564.462,9649.028,15072.782,5546.151,10051.071,8567.847,5204.457,8715.745,14733.638,6573.783,3834.282,15034.532,10539.812,1103.28,9864.648,15211.329,41825.205,10249.967,155770.776,218713.854,50070.058,1433.924,3457.738,21684.814,10907.856,31264.993,20770.23,33117.11,49584.717,145479.159,248638.421,93620.733,58362.51,147117.93,106355.206,154910.591,12131.834,24779.665,2224.41,0,0,0,0,0,0,0,0,0,2021866.502
"LABR",7715.48,4507.81,714.493,2463.437,22980.747,7429.138,3241.005,7188.933,18899.194,1707.142,7261.832,7001.845,966.625,5784.739,3108.669,6644.496,4782.133,3143.083,2990.6,9583.77,4092.035,2601.986,9996.625,8203.761,716.808,5957.521,10787.477,10929.302,4432.911,90873.435,130568.041,25390.922,899.556,2367.147,12534.829,8864.309,32398.093,13537.204,11560.99,31923.642,79389.649,19419.166,54612.501,33685.014,103102.436,83405.263,114921.337,7965.347,19270.464,2224.411,0,0,0,0,0,0,0,0,0,1064747.352
"OTXS",3771.032,0,454.256,0,1780.534,0,0,0,266.744,0,1530.922,-0.001,43.493,503.506,17.422,30.346,213.728,46.73,716.228,-0.001,0,0,-0.001,-0.001,37.592,28.561,-0.001,930.219,92.534,-0.006,-0.009,1605.119,0,0,-0.001,-3440.646,-16330.098,-0.001,4497.156,-0.002,215.388,80234.527,-0.004,-0.002,1606.321,369.132,-0.01,33.741,-0.002,0,0,0,0,0,0,0,0,0,0,79254.444
"CFC",3015.238,943.2,491.225,1579.09,25943.927,5527.854,2806.867,1021.945,5513.011,367.697,2677.916,1763.109,1405.071,2773.602,927.403,1937.114,1593.45,844.165,1174.156,1905.513,1505.391,475.852,2004.628,2336.051,37.63,1878.019,1614.171,12159.247,2726.477,11837.068,19101.52,9195.398,422.641,0,4747.33,622.585,2485.625,3822.399,13351.242,7069.102,10719.81,93427.694,9759.147,7692.612,39336.026,11803.868,10436.121,1973.166,1602.54,0,0,0,0,0,0,0,0,0,0,348354.913
"NOPS",9302.926,2702.045,825.382,0,40312.021,9229.312,3298.561,3879.308,10454.326,507.499,6815.905,1799.508,7233.84,6010.935,1492.658,1439.115,1978.537,1170.479,3834.761,3244.356,976.357,756.444,3033.279,0,311.251,2000.548,2809.682,17806.436,2998.045,53060.283,69044.308,13878.62,111.727,1090.592,4402.655,4861.609,12711.375,3410.627,3707.72,10591.975,55154.316,55557.025,29249.089,16984.888,3073.14,10776.942,29553.144,2159.58,3906.663,0,0,0,0,0,0,0,0,0,0,529509.793
"OUTPUT",73532.977,17857.473,3884.655,6115.666,142635.486,33428.5,13913.119,18520.977,130354.689,6806.788,46414.59,32905.713,60239.867,46270.461,13095.253,30689.2,23848.625,25748.002,51866.634,38902.835,14429.084,11134.589,38485.8,58839.515,2319.932,35843.963,39965.671,53337.439,18331.648,348970.783,358415.91,99540.976,3769.522,11271.042,48340.287,19832.634,75112.424,43439.055,54814.143,85345.568,267822.006,335226.525,146741.877,98620.769,273946.201,134476.432,231105.835,25268.592,45760.644,2224.41,0,0,0,0,0,0,0,0,0,3799764.786
